ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากสถานะล่าสุด(วัน),ค่า Median (วัน),ค่า Mean (วัน),ค่า Percentile 90 (วัน)
2022-TUBCZL,22 ก.ค. 65,11:03 น.,รอรับเรื่อง 871 วันที่แล้ว,เขตบางนา,สถาพถนนปิดพื้นผิวไม่เรียบร้อยครับ,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",ผิดกฎจราจร,รอรับเรื่อง,2022-07-22,11:03 น.,รอรับเรื่อง,871,,,
2022-6MRRHE,22 ก.ค. 65,10:05 น.,รอรับเรื่อง 871 วันที่แล้ว,เขตบางนา,1. มีน้ำท่วมขังบริเวณหน้าอู่ซ่อมรถยนต์ ไม่มีที่ระบายน้ำออกเพราะมีการทำรถไฟฟ้าสายสีเหลืองตัดผ่าน และทำสะพานข้ามฝั่ง มีการนำดินไปถมทางน้ำ จึงทำให้น้ำไม่สามารถระบายออกได้ เวลาฝนตกจะมีน้ำถ่วมขัง 2-3 อาทิต ไม่สามารถทำงานได้เลย,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",น้ำท่วม,รอรับเรื่อง,2022-07-22,10:05 น.,รอรับเรื่อง,871,,,
2022-MLG89A,21 ก.ค. 65,20:02 น.,รอรับเรื่อง 871 วันที่แล้ว,เขตบางนา,ปัญหาฟุตบาทเป็นหลุมบ่อลึก ฝนตกน้ำขัง ต้องเดินขอบติดถนน เสี่ยงอุบัติเหตุ,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",ทางเท้า,รอรับเรื่อง,2022-07-21,20:02 น.,รอรับเรื่อง,872,,,
2022-ALBAM2,21 ก.ค. 65,18:20 น.,รอรับเรื่อง 871 วันที่แล้ว,เขตบางนา,ทางเดินเท้าชำรุด,"เพื่อนชัชชาติ, เขตบางนา, กรุงเทพมหานคร",ทางเท้า,รอรับเรื่อง,2022-07-21,18:21 น.,รอรับเรื่อง,872,,,
2022-A8W7VK,21 ก.ค. 65,17:58 น.,รอรับเรื่อง 871 วันที่แล้ว,เขตบางนา,รบกวนแจ้งเรื่องน้ำท่วมบริเวณถนนศรีนครินทร์แยกลาซาล ตั้งแต่ รพ ศิกขริทร์ ถึงหน้าBig C ศรีนคริทร์หน่อยครับ ไป รพ ยากมาก,"เพื่อนชัชชาติ, เขตบางนา, กรุงเทพมหานคร",อื่นๆ,รอรับเรื่อง,2022-07-21,17:58 น.,รอรับเรื่อง,872,,,
2022-4A2Z3E,16 ก.ค. 65,20:39 น.,รอรับเรื่อง 876 วันที่แล้ว,เขตบางนา,พื้นที่บางนา ระหว่าง บีทีเอสแบริ่งฝั่งขาเข้า ถึงหลักเขตสมุทรปราการถนนทางเท้าขรุขระ เดินไม่สะดวก ทางสำนักงานเขตบางนาเอารั้วมากั้นทางเท้าเพื่อไม่ให้มอเตอร์ไซค์วิ่ง มอเตอร์ไซค์ก็งดวิ่งแค่ 10 เมตรจากบีทีเอสถึง ป้ายกั้นเท่านั้น แต่คนเดินเท้าลำบากกับป้ายกั้นของสำนักงานเขตบางนามาก จึงอยากให้1 เอาป้ายกั้นขวางทางเดินระหว่างบีทีเอสแบริ่งกับป้ายเขตสมุทรปราการออก 2 ซ่อมทางเท้าให้ดี3 ปัญหามอเตอร์ไซค์วิ่งทางเท้าติดกล้องวงจรปิดแล้วปรับเป็นคันไปได้ไหมคะ,"เพื่อนชัชชาติ, เขตบางนา, กรุงเทพมหานคร",ทางเท้า,รอรับเรื่อง,2022-07-16,20:39 น.,รอรับเรื่อง,877,,,
2022-EFXV3M,15 ก.ค. 65,19:27 น.,รอรับเรื่อง 877 วันที่แล้ว,เขตบางนา,ขอไฟติดตรงป้ายรถเมล์ ตรงข้ามกรมอุตุนิยมวิทยาค่ะ,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,2022-07-15,19:27 น.,รอรับเรื่อง,878,,,
2022-GULHWY,15 ก.ค. 65,09:27 น.,รอรับเรื่อง 878 วันที่แล้ว,เขตบางนา,การเดินสายไฟ สายเคเบิ้ล พาดสายไฟแบบนี้ ก่อให้เกิดอันตรายได้ รบกวนการไฟฟ้า หรือผู้เกี่ยวข้องดำเนินการแก้ไขด่วนค่ะ,"เขตบางนา, การไฟฟ้านครหลวง เขตบางกะปิ, การไฟฟ้านครหลวง เขตบางนา, สำนักงาน กสทช. (ศูนย์รับแจ้งปัญหา 1200), การไฟฟ้านครหลวง MEA, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,2022-09-16,07:31 น.,ใช้เวลา 62 วัน 22 ชม.,815,,,
2022-CN92QW,12 ก.ค. 65,12:51 น.,รอรับเรื่อง 881 วันที่แล้ว,เขตบางนา,ฟุตบาททางเท้าไม่เรียบ เป็นคลื่นๆ ซึ่งบริเวณดังกล่าวมีผู้คนที่ต้องใช้ฟุตบาทบริเวณนี้เป็นจำนวนมาก เนื่องจากอยู่ใกล้แหล่งชุมชน และป้ายรถโดยสารสาธารณะ,"เขตบางนา, เพื่อนชัชชาติ, กรุงเทพมหานคร",ทางเท้า,รอรับเรื่อง,2022-07-12,13:07 น.,ใช้เวลา 17 นาที,881,,,
2022-EDCFPK,12 ก.ค. 65,12:48 น.,รอรับเรื่อง 881 วันที่แล้ว,เขตบางนา,ฟุตบาททางเท้าบริเวณปากซอยบางนา - ตราด ชำรุดพื้นผิวไม่เรียบครับ,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,2022-07-12,12:48 น.,รอรับเรื่อง,881,,,
2022-LE8UVG,10 ก.ค. 65,16:47 น.,รอรับเรื่อง 882 วันที่แล้ว,เขตบางนา,กิ่งไม้แห้ง พาดบนสายไฟ หวั่นเกิดไฟไหม้,"การไฟฟ้านครหลวง เขตบางกะปิ, การไฟฟ้านครหลวง เขตบางนา, เขตบางนา, การไฟฟ้านครหลวง MEA, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,2022-08-23,13:41 น.,ใช้เวลา 43 วัน 20 ชม.,839,,,
2022-AN3UYF,10 ก.ค. 65,16:00 น.,รอรับเรื่อง 882 วันที่แล้ว,เขตบางนา,ทางขึ้นรถออกไปทางบางนาขาออก ตรงสะพานวนรถ ทางลงรถ จะมีขั้นรอยต่อสะพานครับ ซึ่งมันมีเหล็กของรอยต่อสะพาน เปิดขึ้นมาตลอดรอยทำให้เวลารถมาจะจิ้มเข้ายางไปแบบผม ซึ้งผมมีรอยที่ยางที่โดน เป็นเหมือนรอยบาด 2แผล รบกวนดำเนินการให้หน่อยครับ ผมเปลี่ยนยางใหม่เลยเกรงว่าจะเกิดขึ้นอีกเพราะไม่รู้คันอื่นอาจจะเจอแบบผม,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",จุดเสี่ยง,รอรับเรื่อง,2022-07-10,16:00 น.,รอรับเรื่อง,883,,,
2022-4A2PQM,10 ก.ค. 65,15:58 น.,รอรับเรื่อง 882 วันที่แล้ว,เขตบางนา,ยางที่รถที่โดนครับ,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,2022-07-10,15:58 น.,รอรับเรื่อง,883,,,
2022-6RLWR6,10 ก.ค. 65,14:17 น.,รอรับเรื่อง 882 วันที่แล้ว,เขตบางนา,ทางเดินเท้าชำรุด เนื่องจากหน่วยงานมาขุดถนนและไม่ทำการให้เรียบร้อย,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",ทางเท้า,รอรับเรื่อง,2022-07-10,14:17 น.,รอรับเรื่อง,883,,,
2022-6HYCVY,7 ก.ค. 65,15:44 น.,รอรับเรื่อง 885 วันที่แล้ว,เขตบางนา,ทางเท้าไม่เรียบ,"เขตบางนา, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,2022-07-14,22:29 น.,ใช้เวลา 7 วัน 6 ชม.,879,,,
2022-DM62R2,7 ก.ค. 65,15:14 น.,รอรับเรื่อง 885 วันที่แล้ว,เขตบางนา,รายละเอียด : มักจะมีรถมาจอดบนฟุตบาท (แนวฟุตบาท) ผู้ใช้ฟุตบาทต้องหลบลงไปเดินบนถนนบ้าง จึงอยากให้หาวิธีที่จะทำให้รถไม่สามารถมาจอดได้ตำแหน่ง : 7-Eleven สาขา บางนาไทยนรินทร์ ถ.บางนา-ตราด (อยู่ระหว่าง ซ.บางนา-ตราด 25 กับ โรงพยาบาลไทยนครินทร์),"เพื่อนชัชชาติ, เขตบางนา, กรุงเทพมหานคร",ทางเท้า,รอรับเรื่อง,2022-07-07,15:14 น.,รอรับเรื่อง,886,,,
2022-AEKZ22,4 ก.ค. 65,10:55 น.,รอรับเรื่อง 889 วันที่แล้ว,เขตบางนา,ทางเดินเท้าและฝาท่อระบายน้ำมีการชำรุด ไม่เรียบ ฝาท่อบางจุดผุเสี่ยงต่ออุบัติเหตุ บางจุดปิดไม่สนิทโผล่สูงขึ้นมากว่าผิวทาง บางเดินบางจุดดินทรุดเป็นหลุมลงไป ประชาชนต้องเอากรวยมาวางไว้กันเกิดอุบัติเหตุ จุดเกิดเหตุถนนบางนาตราด(ขาออก) บริเวณสำนักงานเขตบางนาเก่า จนถึงซ.บางนา-ตราด 31,"เพื่อนชัชชาติ, เขตบางนา, กรุงเทพมหานคร",ทางเท้า,รอรับเรื่อง,2022-07-04,10:55 น.,รอรับเรื่อง,889,,,
2022-6LVLER,2 ก.ค. 65,18:58 น.,รอรับเรื่อง 890 วันที่แล้ว,เขตบางนา,ถนนเส้นสุขุมวิทก่อนถึงแยกบางนามมุ่งหน้าไปสมุทรปราการ ถนนไม่สม่ำเสมอกันเวลาน้ำท่วมมองไม่เห็นว่าตรงไหนเป็นหลุมขับมอไซลำบากและตรงแยกบางนาถนนไม่เรียบอยากให้ช่วยไปหน่อย,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",จุดเสี่ยง,รอรับเรื่อง,2022-07-02,18:58 น.,รอรับเรื่อง,891,,,
2022-E7MTTW,2 ก.ค. 65,17:37 น.,รอรับเรื่อง 890 วันที่แล้ว,เขตบางนา,ฟุตบาธต่างระดับ เด็กนักเรียนสะดุดล้มบ่อยครั้ง และทำให้เกิดอันตราย,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",ทางเท้า,รอรับเรื่อง,2022-07-02,17:37 น.,รอรับเรื่อง,891,,,
2022-LL7TBZ,2 ก.ค. 65,14:20 น.,รอรับเรื่อง 890 วันที่แล้ว,เขตบางนา,ฟุตบาทเป็นหลุมเป็นบ่อ น้ำขังครับ,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",ทางเท้า,รอรับเรื่อง,2022-07-02,14:20 น.,รอรับเรื่อง,891,,,
2022-7CP43V,2 ก.ค. 65,14:14 น.,รอรับเรื่อง 890 วันที่แล้ว,เขตบางนา,สวัสดีค่ะ ฟุตบาธถนนเทพรัตน์ประมาณ กม.1,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,2022-07-02,14:14 น.,รอรับเรื่อง,891,,,
2022-L49ARR,2 ก.ค. 65,10:57 น.,รอรับเรื่อง 891 วันที่แล้ว,เขตบางนา,ถนนเป็นหลุมบ่ต่อเนื่อง,"เพื่อนชัชชาติ, เขตบางนา, กรุงเทพมหานคร",ถนน,รอรับเรื่อง,2022-07-02,10:57 น.,รอรับเรื่อง,891,,,
2022-468L6V,2 ก.ค. 65,10:56 น.,รอรับเรื่อง 891 วันที่แล้ว,เขตบางนา,ถนน,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",ผิดกฎจราจร,รอรับเรื่อง,2022-07-02,10:56 น.,รอรับเรื่อง,891,,,
2022-FUUYLZ,2 ก.ค. 65,10:55 น.,รอรับเรื่อง 891 วันที่แล้ว,เขตบางนา,ถนนเป็นหลุมบ่อต่อเนื่อง,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",ผิดกฎจราจร,รอรับเรื่อง,2022-07-02,10:55 น.,รอรับเรื่อง,891,,,
2022-32FQUC,1 ก.ค. 65,19:23 น.,รอรับเรื่อง 891 วันที่แล้ว,เขตบางนา,ป้ายรถเมลล์ ตรงข้ามตึกเเนชั่น สกปรก มากค่ะ,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,2022-07-01,19:23 น.,รอรับเรื่อง,892,,,
2022-A9VFCX,23 มิ.ย. 65,21:28 น.,รอรับเรื่อง 899 วันที่แล้ว,เขตบางนา,การปิดงานแบบในลักษณะนี้เป็นเพียงการประสานงานต่อให้หน่วยงานรับผิดชอบ ข้อเท็จจริงเมื่อใบงานเปิดไปที่หน่วยงานไหนการแก้ไขต้องเป็นประขาชนได้รับการแก้ไขควรจะค้างสถานะข้อใบงานจนกว่าจะมีป้ายรถเมล์อัจฉริยะแล้วถึงจะเรียกว่าเสร็จสิ้นของขบวนการทำงานอย่างแท้จริงนั่นก็คือประชาชนได้รับคุณภาพชีวิตที่ดีแล้วไม่ควรที่จะปิดงานด้วยเพียงแต่ทำได้แค่เพียงประสานงานด้วยเอกสารและควรมีการตามงานอย่างต่อเนื่องด้วย,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,2022-06-23,21:28 น.,รอรับเรื่อง,900,,,
2022-ABMXWX,20 มิ.ย. 65,22:16 น.,รอรับเรื่อง 902 วันที่แล้ว,เขตบางนา,ขอบฟุตบาทแตก วางอยู่ข้างถนน อาจอันตรายสำหรับผู้สัญจรไปมา,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",จุดเสี่ยง,รอรับเรื่อง,2022-06-20,22:16 น.,รอรับเรื่อง,903,,,
2022-3G8UG9,20 มิ.ย. 65,22:12 น.,รอรับเรื่อง 902 วันที่แล้ว,เขตบางนา,ทางเท้ายุบเป็นหลุมและมีคนเอาขยะไปยัดไว้ข้างใน,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",ทางเท้า,รอรับเรื่อง,2022-06-20,22:12 น.,รอรับเรื่อง,903,,,
2022-63N3BP,20 มิ.ย. 65,20:33 น.,รอรับเรื่อง 902 วันที่แล้ว,เขตบางนา แขวงบางนา,พื้นขรุขระ,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,2022-06-20,20:33 น.,รอรับเรื่อง,903,,,
2022-MAMRQT,11 มิ.ย. 65,22:08 น.,รอรับเรื่อง 911 วันที่แล้ว,เขตบางนา,เสาพัง ฟุตปาธพัง ไบเทคบางนา,"กรมทางหลวง, เพื่อนชัชชาติ, กรุงเทพมหานคร, เขตบางนา",ทางเท้า,เปิดเรื่องใหม่,2023-04-26,15:28 น.,ใช้เวลา 318 วัน 17 ชม.,593,,,
สถิติรวม,,,,,,,,,,,,,Median = 848.5,Mean = 553.4880952380952,Percentile = 891.0
