ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากวันที่เริ่มแจ้ง(วัน),ระยะเวลาจากสถานะล่าสุด(วัน),ค่า Median (วัน),ค่า Mean (วัน),ค่า Percentile 90 (วัน)
2022-3GTXE8,2022-07-27,16:44 น.,รอรับเรื่อง 865 วันที่แล้ว,เขตลาดกระบัง,อยากสอบถามเรื่องสะพานกลับรถตรงคู่ขนานที่ออกจากร่มเกล้าเพื่อเข้าสนามบินสุวรรณภูมิ ทำไมต้องบินทางไม่ให้เข้าค่ะ ถ้าเปิดเหมือนเมื่อก่อนน่าจะแก้ปัญหารถติดได้ นี่ขยายถนนเสร็จแล้วปิดถ้าคนออกจากแยกร่มเกล้าเข้าคู่ขนานเพื่อจะไปสนามบินสุวรรณภูมิต้องไปกลับรถถึงแยกประเวศ ไม่ก็ต้องเลยไปกลับตรงศรีนครินทร์เลย,"เขตลาดกระบัง, กรมทางหลวง, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,2022-07-31,19:43 น.,ใช้เวลา 4 วัน 2 ชม.,866,862,,,
2022-EPFKZZ,2022-07-10,22:12 น.,รอรับเรื่อง 882 วันที่แล้ว,เขตลาดกระบัง,เสาไฟเอียง สายสื่อสารเยอะมาก คะ,"การไฟฟ้านครหลวง เขตลาดกระบัง, เขตลาดกระบัง, กลุ่มกรุงเทพตะวันออก (นายณรงค์ เรืองศรี), ผอ.เขตลาดกระบัง (นายธนะสิทธิ์), กองบริการการจำหน่าย การไฟฟ้านครหลวงเขตลาดกระบัง, การไฟฟ้านครหลวง MEA, กรุงเทพมหานคร, เพื่อนชัชชาติ",จุดเสี่ยง,เปิดเรื่องใหม่,2023-08-17,13:47 น.,ใช้เวลา 402 วัน 15 ชม.,883,480,,,
2022-66EYWN,2022-07-08,09:23 น.,รอรับเรื่อง 885 วันที่แล้ว,,ถนนเส้น ICD ลาดกระบัง ถนนพัง หลุมลึก รถเล็กไม่สามารถผ่านได้ รบกวนแก้ไขให้ด้วยครับ,"กรุงเทพมหานคร, เขตลาดกระบัง, เพื่อนชัชชาติ",ผิดกฎจราจร,รอรับเรื่อง,2022-07-08,09:23 น.,รอรับเรื่อง,885,885,,,
2022-69WA28,2022-06-29,17:54 น.,รอรับเรื่อง 893 วันที่แล้ว,,ถนนเป็นหลุม เป็นรู ไม่เรียบ,"เพื่อนชัชชาติ, เขตลาดกระบัง, กรุงเทพมหานคร",ถนน,รอรับเรื่อง,2022-06-29,17:54 น.,รอรับเรื่อง,894,894,,,
2022-8PEBR4,2022-06-25,20:53 น.,รอรับเรื่อง 897 วันที่แล้ว,เขตลาดกระบัง,พื้นที่ ข้างหน้าซอยร่มเกล้า 52/1 หนูอยากให้มีสัณญาณข้ามถนน ทางเท้าม้าลาย ทุกวันข้ามแล้วอันตรายมากก อาศัยความมีน้ำใจของรถที่หยุดให้ แต่น้อยครั้งจะหยุด รถวิ่งเร็วมากก เกิดอุบัติเหตุบ่อย มีข้ามสะพานลอยก็จริงแต่ก็เดินไกลมากไม่รู้จะแจ้งใคร อยากเดินทางไปสอนหนังสือแบบปลอดภัย,"สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.), สำนักงานวิศวกรรมจราจร สวจ. สจส., กลุ่มกรุงเทพตะวันออก (นายณรงค์ เรืองศรี), ผอ.เขตลาดกระบัง (นายธนะสิทธิ์), กรมทางหลวง, ส่วนออกแบบระบบการจราจร, เพื่อนชัชชาติ, เขตลาดกระบัง, กรุงเทพมหานคร",ทางเท้า,เปิดเรื่องใหม่,2023-03-31,09:27 น.,ใช้เวลา 278 วัน 12 ชม.,898,619,,,
2022-3FFW2T,2022-06-23,18:51 น.,รอรับเรื่อง 899 วันที่แล้ว,,ขุดลอกคลองให้หน่อยครับน้ำไหลผ่านไม่สะดวกเพราะมีหญ้าและผักตบขึ้นเยอะมาก,"เขตลาดกระบัง, เขตหนองจอก, ผอ.เขตลาดกระบัง (นายธนะสิทธิ์), กลุ่มกรุงเทพตะวันออก (นายณรงค์ เรืองศรี), ผอ.เขตหนองจอก (นายไพโรจน์), กรุงเทพมหานคร, เพื่อนชัชชาติ,",น้ำท่วม,เปิดเรื่องใหม่,2022-12-15,19:17 น.,ใช้เวลา 175 วัน,900,725,,,
2022-4BYP3E,2022-06-18,15:25 น.,รอรับเรื่อง 904 วันที่แล้ว,เขตลาดกระบัง,แยกสุขสมาน ลาดกระบัง น้ำนองตรงทางท้าลายแล้วตะไคร้น้ำขึ้นด้วยค่ะ ต้องระวังทั้งรถตอนข้าม ระวังน้ำและถนนลื่นจากตะไคร้ด้วยค่ะ เป็นมานานแล้ว น้ำเหมือนไหลย้อนมาจากท่อระบายน้ำ พอฝนตกน้ำท่วมขัง ท่วมมิดเท้าเลยค่ะ,"กรมทางหลวง, สำนักการระบายน้ำ กทม., กรุงเทพมหานคร, เขตลาดกระบัง, เพื่อนชัชชาติ",น้ำท่วม,เปิดเรื่องใหม่,2022-06-27,00:07 น.,ใช้เวลา 8 วัน 8 ชม.,905,896,,,
2022-LUHE4F,2022-06-14,18:18 น.,รอรับเรื่อง 908 วันที่แล้ว,เขตลาดกระบัง,ขอแจ้งเรื่องที่จอดรถตรง Airport Rail Link ลาดกระบังค่ะ - พื้นเป็นหลุมเป็นบ่อ - เวลาฝนตก จะมีน้ำขัง และเละเทะเป็นโคลน ทำให้รถจอดไม่ได้อยากให้หน่วยงานที่เกี่ยวข้องเข้ามาดูแลและปรับปรุงพื้นที่หน่อยค่ะ จะเทหินเพื่อไม่ให้พื้นเละเทะจนจอดรถไม่ได้เท่านี้ก็ได้ค่ะ เพราะบางช่วงสามารถจอดรถได้2-3คันเลยแต่พื้นเละเป็นโคลนทำให้รถเข้าจอดไม่ได้,"กรมทางหลวง, กรุงเทพมหานคร, เขตลาดกระบัง, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,2022-07-06,08:53 น.,ใช้เวลา 21 วัน 14 ชม.,909,887,,,
2022-488AB9,2022-06-10,22:27 น.,รอรับเรื่อง 912 วันที่แล้ว,เขตลาดกระบัง,1. มีท่อรั่วและน้ำไหลบนถนนเป็นเวลานาน นับเดือน ทำให้เกิดอันตรายต่อผู้สัญจรไปมา,"กรมทางหลวง, สำนักการระบายน้ำ กทม., กรุงเทพมหานคร, เขตลาดกระบัง, เพื่อนชัชชาติ",น้ำท่วม,เปิดเรื่องใหม่,2022-06-26,21:49 น.,ใช้เวลา 15 วัน 23 ชม.,913,897,,,
2022-FBDN3X,2022-06-08,10:19 น.,รอรับเรื่อง 915 วันที่แล้ว,เขตลาดกระบัง,เป็นแยกใหญ่ คนข้ามยาก เส้นทางม้าลายไม่ชัดเจน,"กรมทางหลวง, สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.), กรุงเทพมหานคร, เขตลาดกระบัง, เพื่อนชัชชาติ",ผิดกฎจราจร,เปิดเรื่องใหม่,2022-06-30,09:55 น.,ใช้เวลา 21 วัน 23 ชม.,915,893,,,
สถิติรวม,,,,,,,,,,,,,,Median = 213.0,Mean = 396.1025641025641,Percentile = 888.2
