ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากสถานะล่าสุด(วัน),ค่า Median (วัน),ค่า Mean (วัน),ค่า Percentile 90 (วัน)
2022-AQWNG8,17 ก.ค. 65,12:22 น.,รอรับเรื่อง 876 วันที่แล้ว,เขตดอนเมือง,"สวัสดีครับ ผมขอเสนอแนะการสร้างรถไฟฟ้ารางเบา สถานีใต้ดิน ช่วงดอนเมือง-โรงเรียนดอนเมืองทหารอากาศบำรุงครับ ผมขอแจ้งรายละเอียดของสถานีโรงเรียนดอนเมืองทหารอากาศบำรุง เป็นภาพละ 1 ทางเข้า-ออก เป็น 8 ทางเข้า-ออก และเพิ่มอีก 2 ทางเข้า-ออก จุดละ 2 ภาพขึ้นไป โดยมีลิฟต์,บันไดเลื่อน ห้องพยาบาลและห้องน้ำเชื่อมต่อระหว่างสะพานลอย 4 จุด และอีก 6 จุดเป็นรูปแบบปกติแต่ยังคงสิ่งอำนวนความสะดวกทั้งหมดพร้อมห้องรับรองด้วย โดยเชื่อมต่อระหว่างสะพานลอย/บนดินไปยังชั้นใต้ดินซึ่งเป็นชั้นจำหน่ายตั๋วโดยสารครับ ตอนนี้เดินทางรวมถึงทางเข้า-ออก ที่ 12 แล้วครับ พร้อมเพิ่มอุโมงค์ทางเดินปรับอากาศอีก 2 ทางเข้า-ออก เพื่อเชื่อมป้ายรถเมล์ครับ ตอนนี้มาถึง 14 ทางเข้า-ออกแล้วครับ แต่เนื่องจากมันจะมีเวทีจัดกิจกรรมในโรงเรียนดอนเมืองทหารอากาศบำรุง ตอนนี้พร้อมเสนอให้ทำทางเชื่อมสถานีและลานกิจกรรมใต้ดินแล้วครับ สรุป เชื่อมสะพานลอยสู่ชั้นใต้ดิน 8 ทางเข้า-ออก เชื่อมต่อปกติถึง 6 ทางเข้า-ออก ตอนนี้เดินทางมาถึงอุโมงค์ลานกิจกรรมปรับอากาศใต้ดินอีก 4 ทางเข้า-ออก เป็น 18 ทางเข้า-ออก เหลือเวทีใต้ดินที่จะเสนอให้ยกระดับ 2 เท่าจากของเดิม เพิ่มเติมคือวางให้ตรงต้นฉบับครับด้วยเวทีใต้ดินที่ผมต้องการมากที่สุดในสถานีรถไฟฟ้ารางเบา สถานีใต้ดิน mrt ช่วงดอนเมือง-โรงเรียนดอนเมืองทหารอากาศบำรุง เวทีกิจกรรมที่ผมต้องการมากที่สุดคือ1. ความกว้างของพื้นเวที2. ความยาวของพื้นเวที3. ความสูงของฉากเวที4. ความสูงของฐานเวที5. ความกว้างของบันไดเวที ทั้งหมดอย่างละ 2 เท่าขนาดเวทีจริง6. ต้องบันไดเลื่อนอยู่ข้างบันไดเวที ทางขึ้นอยู่ทางซ้าย ทางลงอยู่ด้านขวาของฝั่งนั้นๆ และบันไดธรรมดาต้องอยู่ตรงกลางระหว่างบันไดเลื่อนทั้ง 2 ข้าง7. ต้องมีห้องแต่งตัวที่กว้าง ยาว และใหญ่ที่สุดเท่ากับอาคารเรียน และอยู่ด้านหลังเวทีตอนนี้ 21 ทางเข้า-ออกแล้วครับ มาถึงทางเข้า-ออกที่ 22-23 เป็นศูนย์อาหารใต้ดิน เชื่อมต่อสถานีรถไฟฟ้ารางเบา mrt แห่งใหม่ สถานีโรงเรียนดอนเมืองทหารอากาศบำรุง ต่อไปเป็นอุโมงค์ทางเดินพร้อมลานกิจกรรมลอดใต้สระน้ำ อีก 4 ทางเข้า-ออก จุดละ 2 ภาพครับ เดินทางมาถึงทางเข้า-ออกจุดที่ 27 แล้วครับ","การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (รฟม.), เขตดอนเมือง, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,2022-07-26,07:36 น.,ใช้เวลา 8 วัน 19 ชม.,867,,,
2022-CLFPWH,17 ก.ค. 65,12:20 น.,รอรับเรื่อง 876 วันที่แล้ว,เขตดอนเมือง,"สวัสดีครับ ผมขอเสนอแนะการสร้างรถไฟฟ้ารางเบา สถานีใต้ดิน ช่วงดอนเมือง-โรงเรียนดอนเมืองทหารอากาศบำรุงครับ ผมขอแจ้งรายละเอียดของสถานีโรงเรียนดอนเมืองทหารอากาศบำรุง เป็นภาพละ 1 ทางเข้า-ออก เป็น 8 ทางเข้า-ออก และเพิ่มอีก 2 ทางเข้า-ออก จุดละ 2 ภาพขึ้นไป โดยมีลิฟต์,บันไดเลื่อน ห้องพยาบาลและห้องน้ำเชื่อมต่อระหว่างสะพานลอย 4 จุด และอีก 6 จุดเป็นรูปแบบปกติแต่ยังคงสิ่งอำนวนความสะดวกทั้งหมดพร้อมห้องรับรองด้วย โดยเชื่อมต่อระหว่างสะพานลอย/บนดินไปยังชั้นใต้ดินซึ่งเป็นชั้นจำหน่ายตั๋วโดยสารครับ ตอนนี้เดินทางรวมถึงทางเข้า-ออก ที่ 12 แล้วครับ พร้อมเพิ่มอุโมงค์ทางเดินปรับอากาศอีก 2 ทางเข้า-ออก เพื่อเชื่อมป้ายรถเมล์ครับ ตอนนี้มาถึง 14 ทางเข้า-ออกแล้วครับ แต่เนื่องจากมันจะมีเวทีจัดกิจกรรมในโรงเรียนดอนเมืองทหารอากาศบำรุง ตอนนี้พร้อมเสนอให้ทำทางเชื่อมสถานีและลานกิจกรรมใต้ดินแล้วครับ สรุป เชื่อมสะพานลอยสู่ชั้นใต้ดิน 8 ทางเข้า-ออก เชื่อมต่อปกติถึง 6 ทางเข้า-ออก ตอนนี้เดินทางมาถึงอุโมงค์ลานกิจกรรมปรับอากาศใต้ดินอีก 4 ทางเข้า-ออก เป็น 18 ทางเข้า-ออก เหลือเวทีใต้ดินที่จะเสนอให้ยกระดับ 2 เท่าจากของเดิม เพิ่มเติมคือวางให้ตรงต้นฉบับครับด้วยเวทีใต้ดินที่ผมต้องการมากที่สุดในสถานีรถไฟฟ้ารางเบา สถานีใต้ดิน mrt ช่วงดอนเมือง-โรงเรียนดอนเมืองทหารอากาศบำรุง เวทีกิจกรรมที่ผมต้องการมากที่สุดคือ1. ความกว้างของพื้นเวที2. ความยาวของพื้นเวที3. ความสูงของฉากเวที4. ความสูงของฐานเวที5. ความกว้างของบันไดเวที ทั้งหมดอย่างละ 2 เท่าขนาดเวทีจริง6. ต้องบันไดเลื่อนอยู่ข้างบันไดเวที ทางขึ้นอยู่ทางซ้าย ทางลงอยู่ด้านขวาของฝั่งนั้นๆ และบันไดธรรมดาต้องอยู่ตรงกลางระหว่างบันไดเลื่อนทั้ง 2 ข้าง7. ต้องมีห้องแต่งตัวที่กว้าง ยาว และใหญ่ที่สุดเท่ากับอาคารเรียน และอยู่ด้านหลังเวทีตอนนี้ 21 ทางเข้า-ออกแล้วครับ มาถึงทางเข้า-ออกที่ 22-23 เป็นศูนย์อาหารใต้ดิน เชื่อมต่อสถานีรถไฟฟ้ารางเบา mrt แห่งใหม่ สถานีโรงเรียนดอนเมืองทหารอากาศบำรุง ต่อไปเป็นอุโมงค์ทางเดินพร้อมลานกิจกรรมลอดใต้สระน้ำ อีก 4 ทางเข้า-ออก จุดละ 2 ภาพครับ เดินทางมาถึงทางเข้า-ออกจุดที่ 26 แล้วครับ","การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (รฟม.), เขตดอนเมือง, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,2022-07-26,07:38 น.,ใช้เวลา 8 วัน 19 ชม.,867,,,
2022-7WGLNQ,17 ก.ค. 65,12:17 น.,รอรับเรื่อง 876 วันที่แล้ว,เขตดอนเมือง,"สวัสดีครับ ผมขอเสนอแนะการสร้างรถไฟฟ้ารางเบา สถานีใต้ดิน ช่วงดอนเมือง-โรงเรียนดอนเมืองทหารอากาศบำรุงครับ ผมขอแจ้งรายละเอียดของสถานีโรงเรียนดอนเมืองทหารอากาศบำรุง เป็นภาพละ 1 ทางเข้า-ออก เป็น 8 ทางเข้า-ออก และเพิ่มอีก 2 ทางเข้า-ออก จุดละ 2 ภาพขึ้นไป โดยมีลิฟต์,บันไดเลื่อน ห้องพยาบาลและห้องน้ำเชื่อมต่อระหว่างสะพานลอย 4 จุด และอีก 6 จุดเป็นรูปแบบปกติแต่ยังคงสิ่งอำนวนความสะดวกทั้งหมดพร้อมห้องรับรองด้วย โดยเชื่อมต่อระหว่างสะพานลอย/บนดินไปยังชั้นใต้ดินซึ่งเป็นชั้นจำหน่ายตั๋วโดยสารครับ ตอนนี้เดินทางรวมถึงทางเข้า-ออก ที่ 12 แล้วครับ พร้อมเพิ่มอุโมงค์ทางเดินปรับอากาศอีก 2 ทางเข้า-ออก เพื่อเชื่อมป้ายรถเมล์ครับ ตอนนี้มาถึง 14 ทางเข้า-ออกแล้วครับ แต่เนื่องจากมันจะมีเวทีจัดกิจกรรมในโรงเรียนดอนเมืองทหารอากาศบำรุง ตอนนี้พร้อมเสนอให้ทำทางเชื่อมสถานีและลานกิจกรรมใต้ดินแล้วครับ สรุป เชื่อมสะพานลอยสู่ชั้นใต้ดิน 8 ทางเข้า-ออก เชื่อมต่อปกติถึง 6 ทางเข้า-ออก ตอนนี้เดินทางมาถึงอุโมงค์ลานกิจกรรมปรับอากาศใต้ดินอีก 4 ทางเข้า-ออก เป็น 18 ทางเข้า-ออก เหลือเวทีใต้ดินที่จะเสนอให้ยกระดับ 2 เท่าจากของเดิม เพิ่มเติมคือวางให้ตรงต้นฉบับครับด้วยเวทีใต้ดินที่ผมต้องการมากที่สุดในสถานีรถไฟฟ้ารางเบา สถานีใต้ดิน mrt ช่วงดอนเมือง-โรงเรียนดอนเมืองทหารอากาศบำรุง เวทีกิจกรรมที่ผมต้องการมากที่สุดคือ1. ความกว้างของพื้นเวที2. ความยาวของพื้นเวที3. ความสูงของฉากเวที4. ความสูงของฐานเวที5. ความกว้างของบันไดเวที ทั้งหมดอย่างละ 2 เท่าขนาดเวทีจริง6. ต้องบันไดเลื่อนอยู่ข้างบันไดเวที ทางขึ้นอยู่ทางซ้าย ทางลงอยู่ด้านขวาของฝั่งนั้นๆ และบันไดธรรมดาต้องอยู่ตรงกลางระหว่างบันไดเลื่อนทั้ง 2 ข้าง7. ต้องมีห้องแต่งตัวที่กว้าง ยาว และใหญ่ที่สุดเท่ากับอาคารเรียน และอยู่ด้านหลังเวทีตอนนี้ 21 ทางเข้า-ออกแล้วครับ มาถึงทางเข้า-ออกที่ 22-23 เป็นศูนย์อาหารใต้ดิน เชื่อมต่อสถานีรถไฟฟ้ารางเบา mrt แห่งใหม่ สถานีโรงเรียนดอนเมืองทหารอากาศบำรุง ต่อไปเป็นอุโมงค์ทางเดินพร้อมลานกิจกรรมลอดใต้สระน้ำ อีก 4 ทางเข้า-ออก จุดละ 2 ภาพครับ เดินทางมาถึงทางออกที่ 24-25 แล้วครับ","การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (รฟม.), เขตดอนเมือง, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,2022-07-26,07:40 น.,ใช้เวลา 8 วัน 19 ชม.,867,,,
2022-EUZXB8,17 ก.ค. 65,12:14 น.,รอรับเรื่อง 876 วันที่แล้ว,เขตดอนเมือง,"สวัสดีครับ ผมขอเสนอแนะการสร้างรถไฟฟ้ารางเบา สถานีใต้ดิน ช่วงดอนเมือง-โรงเรียนดอนเมืองทหารอากาศบำรุงครับ ผมขอแจ้งรายละเอียดของสถานีโรงเรียนดอนเมืองทหารอากาศบำรุง เป็นภาพละ 1 ทางเข้า-ออก เป็น 8 ทางเข้า-ออก และเพิ่มอีก 2 ทางเข้า-ออก จุดละ 2 ภาพขึ้นไป โดยมีลิฟต์,บันไดเลื่อน ห้องพยาบาลและห้องน้ำเชื่อมต่อระหว่างสะพานลอย 4 จุด และอีก 6 จุดเป็นรูปแบบปกติแต่ยังคงสิ่งอำนวนความสะดวกทั้งหมดพร้อมห้องรับรองด้วย โดยเชื่อมต่อระหว่างสะพานลอย/บนดินไปยังชั้นใต้ดินซึ่งเป็นชั้นจำหน่ายตั๋วโดยสารครับ ตอนนี้เดินทางรวมถึงทางเข้า-ออก ที่ 12 แล้วครับ พร้อมเพิ่มอุโมงค์ทางเดินปรับอากาศอีก 2 ทางเข้า-ออก เพื่อเชื่อมป้ายรถเมล์ครับ ตอนนี้มาถึง 14 ทางเข้า-ออกแล้วครับ แต่เนื่องจากมันจะมีเวทีจัดกิจกรรมในโรงเรียนดอนเมืองทหารอากาศบำรุง ตอนนี้พร้อมเสนอให้ทำทางเชื่อมสถานีและลานกิจกรรมใต้ดินแล้วครับ สรุป เชื่อมสะพานลอยสู่ชั้นใต้ดิน 8 ทางเข้า-ออก เชื่อมต่อปกติถึง 6 ทางเข้า-ออก ตอนนี้เดินทางมาถึงอุโมงค์ลานกิจกรรมปรับอากาศใต้ดินอีก 4 ทางเข้า-ออก เป็น 18 ทางเข้า-ออก เหลือเวทีใต้ดินที่จะเสนอให้ยกระดับ 2 เท่าจากของเดิม เพิ่มเติมคือวางให้ตรงต้นฉบับครับด้วยเวทีใต้ดินที่ผมต้องการมากที่สุดในสถานีรถไฟฟ้ารางเบา สถานีใต้ดิน mrt ช่วงดอนเมือง-โรงเรียนดอนเมืองทหารอากาศบำรุง เวทีกิจกรรมที่ผมต้องการมากที่สุดคือ1. ความกว้างของพื้นเวที2. ความยาวของพื้นเวที3. ความสูงของฉากเวที4. ความสูงของฐานเวที5. ความกว้างของบันไดเวที ทั้งหมดอย่างละ 2 เท่าขนาดเวทีจริง6. ต้องบันไดเลื่อนอยู่ข้างบันไดเวที ทางขึ้นอยู่ทางซ้าย ทางลงอยู่ด้านขวาของฝั่งนั้นๆ และบันไดธรรมดาต้องอยู่ตรงกลางระหว่างบันไดเลื่อนทั้ง 2 ข้าง7. ต้องมีห้องแต่งตัวที่กว้าง ยาว และใหญ่ที่สุดเท่ากับอาคารเรียน และอยู่ด้านหลังเวทีตอนนี้ 21 ทางเข้า-ออกแล้วครับ มาถึงทางเข้า-ออกที่ 22-23 เป็นศูนย์อาหารใต้ดิน เชื่อมต่อสถานีรถไฟฟ้ารางเบา mrt แห่งใหม่ สถานีโรงเรียนดอนเมืองทหารอากาศบำรุง ต่อไปเป็นอุโมงค์ทางเดินพร้อมลานกิจกรรมลอดใต้สระน้ำ อีก 4 ทางเข้า-ออก จุดละ 2 ภาพครับ","การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (รฟม.), เขตดอนเมือง, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,2022-07-26,07:41 น.,ใช้เวลา 8 วัน 19 ชม.,867,,,
2022-LEC4NW,17 ก.ค. 65,12:12 น.,รอรับเรื่อง 876 วันที่แล้ว,เขตดอนเมือง,"สวัสดีครับ ผมขอเสนอแนะการสร้างรถไฟฟ้ารางเบา สถานีใต้ดิน ช่วงดอนเมือง-โรงเรียนดอนเมืองทหารอากาศบำรุงครับ ผมขอแจ้งรายละเอียดของสถานีโรงเรียนดอนเมืองทหารอากาศบำรุง เป็นภาพละ 1 ทางเข้า-ออก เป็น 8 ทางเข้า-ออก และเพิ่มอีก 2 ทางเข้า-ออก จุดละ 2 ภาพขึ้นไป โดยมีลิฟต์,บันไดเลื่อน ห้องพยาบาลและห้องน้ำเชื่อมต่อระหว่างสะพานลอย 4 จุด และอีก 6 จุดเป็นรูปแบบปกติแต่ยังคงสิ่งอำนวนความสะดวกทั้งหมดพร้อมห้องรับรองด้วย โดยเชื่อมต่อระหว่างสะพานลอย/บนดินไปยังชั้นใต้ดินซึ่งเป็นชั้นจำหน่ายตั๋วโดยสารครับ ตอนนี้เดินทางรวมถึงทางเข้า-ออก ที่ 12 แล้วครับ พร้อมเพิ่มอุโมงค์ทางเดินปรับอากาศอีก 2 ทางเข้า-ออก เพื่อเชื่อมป้ายรถเมล์ครับ ตอนนี้มาถึง 14 ทางเข้า-ออกแล้วครับ แต่เนื่องจากมันจะมีเวทีจัดกิจกรรมในโรงเรียนดอนเมืองทหารอากาศบำรุง ตอนนี้พร้อมเสนอให้ทำทางเชื่อมสถานีและลานกิจกรรมใต้ดินแล้วครับ สรุป เชื่อมสะพานลอยสู่ชั้นใต้ดิน 8 ทางเข้า-ออก เชื่อมต่อปกติถึง 6 ทางเข้า-ออก ตอนนี้เดินทางมาถึงอุโมงค์ลานกิจกรรมปรับอากาศใต้ดินอีก 4 ทางเข้า-ออก เป็น 18 ทางเข้า-ออก เหลือเวทีใต้ดินที่จะเสนอให้ยกระดับ 2 เท่าจากของเดิม เพิ่มเติมคือวางให้ตรงต้นฉบับครับด้วยเวทีใต้ดินที่ผมต้องการมากที่สุดในสถานีรถไฟฟ้ารางเบา สถานีใต้ดิน mrt ช่วงดอนเมือง-โรงเรียนดอนเมืองทหารอากาศบำรุง เวทีกิจกรรมที่ผมต้องการมากที่สุดคือ1. ความกว้างของพื้นเวที2. ความยาวของพื้นเวที3. ความสูงของฉากเวที4. ความสูงของฐานเวที5. ความกว้างของบันไดเวที ทั้งหมดอย่างละ 2 เท่าขนาดเวทีจริง6. ต้องบันไดเลื่อนอยู่ข้างบันไดเวที ทางขึ้นอยู่ทางซ้าย ทางลงอยู่ด้านขวาของฝั่งนั้นๆ และบันไดธรรมดาต้องอยู่ตรงกลางระหว่างบันไดเลื่อนทั้ง 2 ข้าง7. ต้องมีห้องแต่งตัวที่กว้าง ยาว และใหญ่ที่สุดเท่ากับอาคารเรียน และอยู่ด้านหลังเวทีตอนนี้ 21 ทางเข้า-ออกแล้วครับ มาถึงทางเข้า-ออกที่ 22-23 เป็นศูนย์อาหารใต้ดิน เชื่อมต่อสถานีรถไฟฟ้ารางเบา mrt แห่งใหม่ สถานีโรงเรียนดอนเมืองทหารอากาศบำรุง ต่อไปเป็นอุโมงค์ทางเดินพร้อมลานกิจกรรมลอดใต้สระน้ำ อีก 4 ทางเข้า-ออก จุดละ 2 ภาพครับ","การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (รฟม.), เขตดอนเมือง, การรถไฟแห่งประเทศไทย, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,2022-07-26,07:44 น.,ใช้เวลา 8 วัน 19 ชม.,867,,,
2022-8DB78C,16 ก.ค. 65,20:40 น.,รอรับเรื่อง 876 วันที่แล้ว,เขตดอนเมือง,"สวัสดีครับ ผมขอเสนอแนะการสร้างรถไฟฟ้ารางเบา สถานีใต้ดิน ช่วงดอนเมือง-โรงเรียนดอนเมืองทหารอากาศบำรุงครับ ผมขอแจ้งรายละเอียดของสถานีโรงเรียนดอนเมืองทหารอากาศบำรุง เป็นภาพละ 1 ทางเข้า-ออก เป็น 8 ทางเข้า-ออก และเพิ่มอีก 2 ทางเข้า-ออก จุดละ 2 ภาพขึ้นไป โดยมีลิฟต์,บันไดเลื่อน ห้องพยาบาลและห้องน้ำเชื่อมต่อระหว่างสะพานลอย 4 จุด และอีก 6 จุดเป็นรูปแบบปกติแต่ยังคงสิ่งอำนวนความสะดวกทั้งหมดพร้อมห้องรับรองด้วย โดยเชื่อมต่อระหว่างสะพานลอย/บนดินไปยังชั้นใต้ดินซึ่งเป็นชั้นจำหน่ายตั๋วโดยสารครับ ตอนนี้เดินทางรวมถึงทางเข้า-ออก ที่ 12 แล้วครับ พร้อมเพิ่มอุโมงค์ทางเดินปรับอากาศอีก 2 ทางเข้า-ออก เพื่อเชื่อมป้ายรถเมล์ครับ ตอนนี้มาถึง 14 ทางเข้า-ออกแล้วครับ แต่เนื่องจากมันจะมีเวทีจัดกิจกรรมในโรงเรียนดอนเมืองทหารอากาศบำรุง ตอนนี้พร้อมเสนอให้ทำทางเชื่อมสถานีและลานกิจกรรมใต้ดินแล้วครับ สรุป เชื่อมสะพานลอยสู่ชั้นใต้ดิน 8 ทางเข้า-ออก เชื่อมต่อปกติถึง 6 ทางเข้า-ออก ตอนนี้เดินทางมาถึงอุโมงค์ลานกิจกรรมปรับอากาศใต้ดินอีก 4 ทางเข้า-ออก เป็น 18 ทางเข้า-ออก เหลือเวทีใต้ดินที่จะเสนอให้ยกระดับ 2 เท่าจากของเดิม เพิ่มเติมคือวางให้ตรงต้นฉบับครับด้วยเวทีใต้ดินที่ผมต้องการมากที่สุดในสถานีรถไฟฟ้ารางเบา สถานีใต้ดิน mrt ช่วงดอนเมือง-โรงเรียนดอนเมืองทหารอากาศบำรุง เวทีกิจกรรมที่ผมต้องการมากที่สุดคือ1. ความกว้างของพื้นเวที2. ความยาวของพื้นเวที3. ความสูงของฉากเวที4. ความสูงของฐานเวที5. ความกว้างของบันไดเวที ทั้งหมดอย่างละ 2 เท่าขนาดเวทีจริง6. ต้องบันไดเลื่อนอยู่ข้างบันไดเวที ทางขึ้นอยู่ทางซ้าย ทางลงอยู่ด้านขวาของฝั่งนั้นๆ และบันไดธรรมดาต้องอยู่ตรงกลางระหว่างบันไดเลื่อนทั้ง 2 ข้าง7. ต้องมีห้องแต่งตัวที่กว้าง ยาว และใหญ่ที่สุดเท่ากับอาคารเรียน และอยู่ด้านหลังเวทีตอนนี้ 19 ทางเข้า-ออกแล้วครับ","การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (รฟม.), เขตดอนเมือง, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,2022-07-26,07:17 น.,ใช้เวลา 9 วัน 10 ชม.,867,,,
2022-P6CX44,16 ก.ค. 65,20:38 น.,รอรับเรื่อง 876 วันที่แล้ว,เขตดอนเมือง,"สวัสดีครับ ผมขอเสนอแนะการสร้างรถไฟฟ้ารางเบา สถานีใต้ดิน ช่วงดอนเมือง-โรงเรียนดอนเมืองทหารอากาศบำรุงครับ ผมขอแจ้งรายละเอียดของสถานีโรงเรียนดอนเมืองทหารอากาศบำรุง เป็นภาพละ 1 ทางเข้า-ออก เป็น 8 ทางเข้า-ออก และเพิ่มอีก 2 ทางเข้า-ออก จุดละ 2 ภาพขึ้นไป โดยมีลิฟต์,บันไดเลื่อน ห้องพยาบาลและห้องน้ำเชื่อมต่อระหว่างสะพานลอย 4 จุด และอีก 6 จุดเป็นรูปแบบปกติแต่ยังคงสิ่งอำนวนความสะดวกทั้งหมดพร้อมห้องรับรองด้วย โดยเชื่อมต่อระหว่างสะพานลอย/บนดินไปยังชั้นใต้ดินซึ่งเป็นชั้นจำหน่ายตั๋วโดยสารครับ ตอนนี้เดินทางรวมถึงทางเข้า-ออก ที่ 12 แล้วครับ พร้อมเพิ่มอุโมงค์ทางเดินปรับอากาศอีก 2 ทางเข้า-ออก เพื่อเชื่อมป้ายรถเมล์ครับ ตอนนี้มาถึง 14 ทางเข้า-ออกแล้วครับ แต่เนื่องจากมันจะมีเวทีจัดกิจกรรมในโรงเรียนดอนเมืองทหารอากาศบำรุง ตอนนี้พร้อมเสนอให้ทำทางเชื่อมสถานีและลานกิจกรรมใต้ดินแล้วครับ สรุป เชื่อมสะพานลอยสู่ชั้นใต้ดิน 8 ทางเข้า-ออก เชื่อมต่อปกติถึง 6 ทางเข้า-ออก ตอนนี้เดินทางมาถึงอุโมงค์ลานกิจกรรมปรับอากาศใต้ดินอีก 4 ทางเข้า-ออก เป็น 18 ทางเข้า-ออก เหลือเวทีใต้ดินที่จะเสนอให้ยกระดับ 2 เท่าจากของเดิม เพิ่มเติมคือวางให้ตรงต้นฉบับครับด้วยเวทีใต้ดินที่ผมต้องการมากที่สุดในสถานีรถไฟฟ้ารางเบา สถานีใต้ดิน mrt ช่วงดอนเมือง-โรงเรียนดอนเมืองทหารอากาศบำรุง เวทีกิจกรรมที่ผมต้องการมากที่สุดคือ1. ความกว้างของพื้นเวที2. ความยาวของพื้นเวที3. ความสูงของฉากเวที4. ความสูงของฐานเวที5. ความกว้างของบันไดเวที ทั้งหมดอย่างละ 2 เท่าขนาดเวทีจริง6. ต้องบันไดเลื่อนอยู่ข้างบันไดเวที ทางขึ้นอยู่ทางซ้าย ทางลงอยู่ด้านขวาของฝั่งนั้นๆ และบันไดธรรมดาต้องอยู่ตรงกลางระหว่างบันไดเลื่อนทั้ง 2 ข้าง7. ต้องมีห้องแต่งตัวที่กว้าง ยาว และใหญ่ที่สุดเท่ากับอาคารเรียน และอยู่ด้านหลังเวทีตอนนี้ 19 ทางเข้า-ออกแล้วครับ","การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (รฟม.), เขตดอนเมือง, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,2022-07-26,07:18 น.,ใช้เวลา 9 วัน 10 ชม.,867,,,
2022-ETXT4P,14 ก.ค. 65,07:49 น.,รอรับเรื่อง 879 วันที่แล้ว,เขตบางกะปิ,ผรมกินพื้นที่ถนนมากเกินไปทำให้รถติด,"การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (รฟม.), เขตบางกะปิ, กรุงเทพมหานคร, เพื่อนชัชชาติ",ผิดกฎจราจร,เปิดเรื่องใหม่,2022-07-15,08:22 น.,ใช้เวลา 1 วัน,878,,,
2022-7ZNGZU,2 ก.ค. 65,11:36 น.,รอรับเรื่อง 891 วันที่แล้ว,เขตบางรัก,ต้องการให้จัดหาที่จอดรถมอเตอร์ไซค์ให้กับคนที่โดยสาร MRT สีลม โดยจะเป็นการช่วยลดการขับรถเข้าไปในเมือง ลดความหนาแน่นของรถยนต์ และเพื่อเป็นการสนับสนุนให้ประชาชนใช้รถโดยสารสาธารณะ เห็นว่ามีพื้นที่ว่างไม่ได้ใช้ทำประโยชน์อะไรตรงสวนลุมใกล้ทางออกที่1 ตามรูปที่แนบมา มีเจ้าหน้าที่รักษาความปลอดภัยนั่งประจำตรงนั้น สามารถจำกัดพื้นที่จอดให้เป็นระเบียบได้ค่ะ,"การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (รฟม.), เขตปทุมวัน, เขตบางรัก, กรุงเทพมหานคร, เพื่อนชัชชาติ",จุดเสี่ยง,เปิดเรื่องใหม่,2022-08-18,20:20 น.,ใช้เวลา 47 วัน 8 ชม.,844,,,
2022-PETNMZ,21 มิ.ย. 65,07:15 น.,รอรับเรื่อง 902 วันที่แล้ว,,เขตหลักสี่,"การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (รฟม.), เขตหลักสี่, การรถไฟแห่งประเทศไทย, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,2022-08-26,09:03 น.,ใช้เวลา 66 วัน 1 ชม.,836,,,
สถิติรวม,,,,,,,,,,,,,Median = 835.5,Mean = 710.6,Percentile = 867.0
